# s0,s1,s2,s3,s4,s5,s6,s7,s8
-5.244150757789611816e-02,-2.175436168909072876e-02,5.317887067794799805e-01,-2.378478646278381348e-01,-7.520275712013244629e-01,-5.944008827209472656e-01,-4.591331183910369873e-01,-6.016002297401428223e-01,-9.766705036163330078e-01
-5.469346418976783752e-02,-2.482753247022628784e-02,5.265943408012390137e-01,-2.365411967039108276e-01,-7.739607691764831543e-01,-5.717097520828247070e-01,-4.503915607929229736e-01,-6.146339178085327148e-01,-1.038864493370056152e+00
-5.693115293979644775e-02,-2.800057642161846161e-02,5.211094021797180176e-01,-2.348855286836624146e-01,-7.958685159683227539e-01,-5.463505983352661133e-01,-4.475373029708862305e-01,-6.346087455749511719e-01,-1.096992611885070801e+00
-5.926818400621414185e-02,-3.115089796483516693e-02,5.152819752693176270e-01,-2.303714007139205933e-01,-8.143149614334106445e-01,-5.248866081237792969e-01,-4.674064815044403076e-01,-6.300643682479858398e-01,-1.165489077568054199e+00
-6.162510067224502563e-02,-3.431696444749832153e-02,5.091206431388854980e-01,-2.238687127828598022e-01,-8.309923410415649414e-01,-5.045595765113830566e-01,-4.713831245899200439e-01,-6.332134604454040527e-01,-1.232258915901184082e+00
-6.389664858579635620e-02,-3.766685724258422852e-02,5.026893019676208496e-01,-2.168410271406173706e-01,-8.494178652763366699e-01,-4.786103367805480957e-01,-4.543101489543914795e-01,-6.699783205986022949e-01,-1.286269664764404297e+00
-6.623551249504089355e-02,-4.119767248630523682e-02,4.960985183715820312e-01,-2.026051133871078491e-01,-8.676828145980834961e-01,-4.535465538501739502e-01,-4.677720963954925537e-01,-7.061630487442016602e-01,-1.318158626556396484e+00
-6.860353797674179077e-02,-4.455311596393585205e-02,4.889298081398010254e-01,-1.958896666765213013e-01,-8.819938302040100098e-01,-4.286033809185028076e-01,-4.736057221889495850e-01,-6.710886955261230469e-01,-1.433745384216308594e+00
-7.100120931863784790e-02,-4.795251041650772095e-02,4.814470410346984863e-01,-1.858197152614593506e-01,-8.947068452835083008e-01,-4.059369564056396484e-01,-4.795342087745666504e-01,-6.798793673515319824e-01,-1.496553063392639160e+00
-7.349362969398498535e-02,-5.152803286910057068e-02,4.737935364246368408e-01,-1.708242893218994141e-01,-9.079480767250061035e-01,-3.803965747356414795e-01,-4.984836578369140625e-01,-7.151041626930236816e-01,-1.530697464942932129e+00
-7.599467784166336060e-02,-5.514305457472801208e-02,4.657396972179412842e-01,-1.564734578132629395e-01,-9.205785393714904785e-01,-3.517540693283081055e-01,-5.002099275588989258e-01,-7.230040431022644043e-01,-1.610768198966979980e+00
-7.846847176551818848e-02,-5.851975828409194946e-02,4.571773409843444824e-01,-1.492542624473571777e-01,-9.307781457901000977e-01,-3.249419033527374268e-01,-4.947582781314849854e-01,-6.753411889076232910e-01,-1.712472438812255859e+00
-8.104364573955535889e-02,-6.199239566922187805e-02,4.483880102634429932e-01,-1.345002055168151855e-01,-9.381576776504516602e-01,-3.031687140464782715e-01,-5.150350928306579590e-01,-6.945270895957946777e-01,-1.757866382598876953e+00
-8.463684469461441040e-02,-6.448871642351150513e-02,4.412937462329864502e-01,-1.223207041621208191e-01,-9.446020722389221191e-01,-2.754623293876647949e-01,-7.186392545700073242e-01,-4.992643892765045166e-01,-1.418850302696228027e+00
-8.862178772687911987e-02,-6.640910357236862183e-02,4.352028965950012207e-01,-1.141037046909332275e-01,-9.532998800277709961e-01,-2.417893856763839722e-01,-7.969883680343627930e-01,-3.840767741203308105e-01,-1.218173027038574219e+00
-9.311982989311218262e-02,-6.805609911680221558e-02,4.299302995204925537e-01,-1.048340052366256714e-01,-9.606067538261413574e-01,-2.078962475061416626e-01,-8.996092081069946289e-01,-3.293995857238769531e-01,-1.054520964622497559e+00
-9.810347855091094971e-02,-6.945157796144485474e-02,4.252727925777435303e-01,-9.483656287193298340e-02,-9.663614630699157715e-01,-1.740501224994659424e-01,-9.967294335365295410e-01,-2.790956199169158936e-01,-9.314971566200256348e-01
-1.038335263729095459e-01,-7.067425549030303955e-02,4.211373925209045410e-01,-8.362227678298950195e-02,-9.679633975028991699e-01,-1.431665122509002686e-01,-1.146009564399719238e+00,-2.445365935564041138e-01,-8.270838856697082520e-01
-1.100040227174758911e-01,-7.163110375404357910e-02,4.172657132148742676e-01,-7.292497158050537109e-02,-9.682358503341674805e-01,-1.121135056018829346e-01,-1.234099984169006348e+00,-1.913682818412780762e-01,-7.743357419967651367e-01
-1.164134144783020020e-01,-7.239609956741333008e-02,4.134911298751831055e-01,-6.224695593118667603e-02,-9.676749706268310547e-01,-8.049023151397705078e-02,-1.281877517700195312e+00,-1.529997885227203369e-01,-7.549166083335876465e-01
-1.227886676788330078e-01,-7.296682149171829224e-02,4.097036421298980713e-01,-5.101775005459785461e-02,-9.697363972663879395e-01,-4.593226686120033264e-02,-1.275051236152648926e+00,-1.141442954540252686e-01,-7.574959397315979004e-01
-1.295818537473678589e-01,-7.344283163547515869e-02,4.060080647468566895e-01,-3.972921893000602722e-02,-9.667757153511047363e-01,-1.394022628664970398e-02,-1.358636260032653809e+00,-9.520280361175537109e-02,-7.391174435615539551e-01
-1.367273479700088501e-01,-7.380039989948272705e-02,4.023286104202270508e-01,-2.858899906277656555e-02,-9.603694081306457520e-01,1.691532880067825317e-02,-1.429098844528198242e+00,-7.151289284229278564e-02,-7.358858585357666016e-01
-1.438988596200942993e-01,-7.404448837041854858e-02,3.984027206897735596e-01,-1.724339835345745087e-02,-9.531931877136230469e-01,4.801524430513381958e-02,-1.434304475784301758e+00,-4.881770536303520203e-02,-7.851805686950683594e-01
-1.510476469993591309e-01,-7.423833757638931274e-02,3.941460549831390381e-01,-5.583148449659347534e-03,-9.451606869697570801e-01,7.898438721895217896e-02,-1.429754972457885742e+00,-3.876936063170433044e-02,-8.513340950012207031e-01
-1.581603586673736572e-01,-7.436721026897430420e-02,3.895895183086395264e-01,6.393529940396547318e-03,-9.363598227500915527e-01,1.102848649024963379e-01,-1.422544836997985840e+00,-2.577463723719120026e-02,-9.113088250160217285e-01
-1.652455925941467285e-01,-7.444731146097183228e-02,3.847317993640899658e-01,1.878269761800765991e-02,-9.265801310539245605e-01,1.413813531398773193e-01,-1.417045831680297852e+00,-1.602088660001754761e-02,-9.715407490730285645e-01
-1.723036915063858032e-01,-7.445344328880310059e-02,3.795948028564453125e-01,3.096781671047210693e-02,-9.158223271369934082e-01,1.726647615432739258e-01,-1.411620020866394043e+00,-1.226297346875071526e-03,-1.027398467063903809e+00
-1.793261319398880005e-01,-7.439079135656356812e-02,3.741877079010009766e-01,4.312295466661453247e-02,-9.041838645935058594e-01,2.045715153217315674e-01,-1.404488801956176758e+00,1.253118738532066345e-02,-1.081420898437500000e+00
-1.863076090812683105e-01,-7.425715774297714233e-02,3.685151636600494385e-01,5.474159121513366699e-02,-8.914834856986999512e-01,2.365802973508834839e-01,-1.396293878555297852e+00,2.672571130096912384e-02,-1.134508967399597168e+00
-1.933454573154449463e-01,-7.406399399042129517e-02,3.625353574752807617e-01,6.437323242425918579e-02,-8.746500611305236816e-01,2.684421539306640625e-01,-1.407570004463195801e+00,3.863338008522987366e-02,-1.195959806442260742e+00
-2.002820819616317749e-01,-7.386866211891174316e-02,3.562385141849517822e-01,7.591505348682403564e-02,-8.575876951217651367e-01,3.000708222389221191e-01,-1.387325406074523926e+00,3.906574472784996033e-02,-1.259367108345031738e+00
-2.070867419242858887e-01,-7.361298799514770508e-02,3.497268557548522949e-01,8.416684716939926147e-02,-8.397221565246582031e-01,3.260776996612548828e-01,-1.360931515693664551e+00,5.113494023680686951e-02,-1.302334904670715332e+00
-2.137806564569473267e-01,-7.358811050653457642e-02,3.428300321102142334e-01,1.050890609622001648e-01,-8.267915248870849609e-01,3.529580235481262207e-01,-1.338783025741577148e+00,4.974992945790290833e-03,-1.379361987113952637e+00
-2.206461280584335327e-01,-7.349047064781188965e-02,3.355050384998321533e-01,1.224714294075965881e-01,-8.062095046043395996e-01,3.806270956993103027e-01,-1.373094797134399414e+00,1.952910423278808594e-02,-1.465002059936523438e+00
-2.275650203227996826e-01,-7.330218702554702759e-02,3.278208971023559570e-01,1.376978456974029541e-01,-7.811046838760375977e-01,4.080338180065155029e-01,-1.383776307106018066e+00,3.765654563903808594e-02,-1.536827087402343750e+00
-2.341602593660354614e-01,-7.317510992288589478e-02,3.200194239616394043e-01,1.566501706838607788e-01,-7.644531726837158203e-01,4.297383427619934082e-01,-1.319048523902893066e+00,2.541575580835342407e-02,-1.560294747352600098e+00
-2.413768917322158813e-01,-7.269617170095443726e-02,3.122080564498901367e-01,1.725318133831024170e-01,-7.394675016403198242e-01,4.536608755588531494e-01,-1.443325996398925781e+00,9.578768908977508545e-02,-1.562274813652038574e+00
-2.485183775424957275e-01,-7.219326496124267578e-02,3.040355145931243896e-01,1.908870041370391846e-01,-7.141394019126892090e-01,4.765733182430267334e-01,-1.428298711776733398e+00,1.005811989307403564e-01,-1.634505629539489746e+00
-2.555797696113586426e-01,-7.165601849555969238e-02,2.955254912376403809e-01,2.106220722198486328e-01,-6.883674860000610352e-01,4.980428218841552734e-01,-1.412279844284057617e+00,1.074484288692474365e-01,-1.702004313468933105e+00
-2.625046968460083008e-01,-7.108180969953536987e-02,2.868417203426361084e-01,2.254693657159805298e-01,-6.631262302398681641e-01,5.161567926406860352e-01,-1.384984731674194336e+00,1.148424744606018066e-01,-1.736758232116699219e+00
-2.693957984447479248e-01,-7.047928869724273682e-02,2.776859104633331299e-01,2.464278936386108398e-01,-6.366172432899475098e-01,5.340543389320373535e-01,-1.378220319747924805e+00,1.205033957958221436e-01,-1.831161260604858398e+00
-2.762120664119720459e-01,-6.981971859931945801e-02,2.681487798690795898e-01,2.699918448925018311e-01,-6.089673638343811035e-01,5.509653091430664062e-01,-1.363252162933349609e+00,1.319140493869781494e-01,-1.907427072525024414e+00
-2.829020321369171143e-01,-6.912371516227722168e-02,2.584232687950134277e-01,2.885555922985076904e-01,-5.817015767097473145e-01,5.652158260345458984e-01,-1.337991833686828613e+00,1.392013430595397949e-01,-1.945099592208862305e+00
-2.894571125507354736e-01,-6.842377781867980957e-02,2.483415752649307251e-01,3.127811551094055176e-01,-5.535466074943542480e-01,5.800995826721191406e-01,-1.311020493507385254e+00,1.399872004985809326e-01,-2.016338109970092773e+00
-2.959280610084533691e-01,-6.764933466911315918e-02,2.380551248788833618e-01,3.297646343708038330e-01,-5.239028930664062500e-01,5.935934185981750488e-01,-1.294185638427734375e+00,1.548886895179748535e-01,-2.057290792465209961e+00
-3.022492825984954834e-01,-6.686824560165405273e-02,2.273993790149688721e-01,3.531930744647979736e-01,-4.938125908374786377e-01,6.069580316543579102e-01,-1.264247059822082520e+00,1.562171876430511475e-01,-2.131150245666503906e+00
-3.084721267223358154e-01,-6.607871502637863159e-02,2.165219932794570923e-01,3.728426396846771240e-01,-4.642007052898406982e-01,6.181843876838684082e-01,-1.244569420814514160e+00,1.579061895608901978e-01,-2.175476074218750000e+00
-3.146004676818847656e-01,-6.528638303279876709e-02,2.053583711385726929e-01,3.916452825069427490e-01,-4.348075389862060547e-01,6.275179386138916016e-01,-1.225665807723999023e+00,1.584673672914505005e-01,-2.232724189758300781e+00
-3.206236958503723145e-01,-6.428261846303939819e-02,1.937799304723739624e-01,4.107684493064880371e-01,-4.003899991512298584e-01,6.382218003273010254e-01,-1.204643726348876953e+00,2.007530480623245239e-01,-2.315688133239746094e+00
-3.264850080013275146e-01,-6.322159618139266968e-02,1.818802952766418457e-01,4.338211417198181152e-01,-3.660724461078643799e-01,6.461750268936157227e-01,-1.172262072563171387e+00,2.122045904397964478e-01,-2.379927396774291992e+00
-3.322522342205047607e-01,-6.222464516758918762e-02,1.698202490806579590e-01,4.517073333263397217e-01,-3.339014351367950439e-01,6.525695323944091797e-01,-1.153445124626159668e+00,1.993892639875411987e-01,-2.412010192871093750e+00
-3.378713130950927734e-01,-6.146131455898284912e-02,1.574745625257492065e-01,4.811892807483673096e-01,-3.117319643497467041e-01,6.493900418281555176e-01,-1.123816728591918945e+00,1.526667624711990356e-01,-2.469137191772460938e+00
-3.433424830436706543e-01,-6.042744964361190796e-02,1.448405981063842773e-01,5.051278471946716309e-01,-2.806627452373504639e-01,6.518202424049377441e-01,-1.094233155250549316e+00,2.067724913358688354e-01,-2.526793241500854492e+00
-3.486947715282440186e-01,-5.922743678092956543e-02,1.319393217563629150e-01,5.258680582046508789e-01,-2.462388724088668823e-01,6.558005809783935547e-01,-1.070458412170410156e+00,2.400025576353073120e-01,-2.580254554748535156e+00
-3.477717339992523193e-01,-6.175477802753448486e-02,1.405909806489944458e-01,4.968678057193756104e-01,-2.745362818241119385e-01,6.616389155387878418e-01,1.846076846122741699e-01,-5.054684877395629883e-01,1.730332374572753906e+00
-3.466259837150573730e-01,-6.406854093074798584e-02,1.488992571830749512e-01,4.684082269668579102e-01,-2.990653514862060547e-01,6.677126288414001465e-01,2.291488051414489746e-01,-4.627522826194763184e-01,1.661656856536865234e+00
-3.453342616558074951e-01,-6.647758185863494873e-02,1.569141447544097900e-01,4.388091266155242920e-01,-3.263088464736938477e-01,6.703102588653564453e-01,2.583435177803039551e-01,-4.818077981472015381e-01,1.602975845336914062e+00
-3.443174958229064941e-01,-6.911060214042663574e-02,1.644185036420822144e-01,4.294847249984741211e-01,-3.575833737850189209e-01,6.622524261474609375e-01,2.033535689115524292e-01,-5.266045928001403809e-01,1.500873327255249023e+00
-3.431830108165740967e-01,-7.157039642333984375e-02,1.716386079788208008e-01,4.198868572711944580e-01,-3.865793943405151367e-01,6.542760729789733887e-01,2.268992066383361816e-01,-4.919585883617401123e-01,1.444020509719848633e+00
-3.420758545398712158e-01,-7.402452081441879272e-02,1.786478161811828613e-01,4.021330475807189941e-01,-4.136997461318969727e-01,6.470039486885070801e-01,2.214294821023941040e-01,-4.908248484134674072e-01,1.401841878890991211e+00
-3.409447073936462402e-01,-7.638754695653915405e-02,1.853896975517272949e-01,3.803848028182983398e-01,-4.380809962749481201e-01,6.402552127838134766e-01,2.262309193611145020e-01,-4.726059734821319580e-01,1.348376035690307617e+00
-3.396962583065032959e-01,-7.855308800935745239e-02,1.917593479156494141e-01,3.628092408180236816e-01,-4.607276320457458496e-01,6.326544284820556641e-01,2.496890723705291748e-01,-4.331074357032775879e-01,1.273930549621582031e+00
-3.383437991142272949e-01,-8.082751929759979248e-02,1.977991014719009399e-01,3.575436770915985107e-01,-4.905098378658294678e-01,6.177120208740234375e-01,2.704887986183166504e-01,-4.548869132995605469e-01,1.207949280738830566e+00
-3.370208144187927246e-01,-8.309727162122726440e-02,2.036480009555816650e-01,3.425025045871734619e-01,-5.165472030639648438e-01,6.044810414314270020e-01,2.645996212959289551e-01,-4.539505541324615479e-01,1.169780850410461426e+00
-3.356823921203613281e-01,-8.529895544052124023e-02,2.092285901308059692e-01,3.247410655021667480e-01,-5.401664972305297852e-01,5.912672281265258789e-01,2.676827609539031982e-01,-4.403356313705444336e-01,1.116116762161254883e+00
-3.342979252338409424e-01,-8.728419989347457886e-02,2.144166976213455200e-01,3.079442083835601807e-01,-5.603117942810058594e-01,5.797330141067504883e-01,2.768941521644592285e-01,-3.970498144626617432e-01,1.037622690200805664e+00
-3.328667879104614258e-01,-8.943194150924682617e-02,2.194086313247680664e-01,2.910431623458862305e-01,-5.831685662269592285e-01,5.645070075988769531e-01,2.862279713153839111e-01,-4.295485019683837891e-01,9.983853697776794434e-01
-3.313880264759063721e-01,-9.160927683115005493e-02,2.241410315036773682e-01,2.748569548130035400e-01,-6.068486571311950684e-01,5.471841692924499512e-01,2.957535088062286377e-01,-4.354657232761383057e-01,9.464806318283081055e-01
-3.298844397068023682e-01,-9.362863749265670776e-02,2.284353375434875488e-01,2.639193534851074219e-01,-6.283116340637207031e-01,5.303779840469360352e-01,3.007149100303649902e-01,-4.038724005222320557e-01,8.588595986366271973e-01
-3.283340334892272949e-01,-9.560649842023849487e-02,2.324171364307403564e-01,2.492090165615081787e-01,-6.503579020500183105e-01,5.110716819763183594e-01,3.100800514221191406e-01,-3.955731391906738281e-01,7.963606119155883789e-01
-3.268274962902069092e-01,-9.744860231876373291e-02,2.359865307807922363e-01,2.377565950155258179e-01,-6.705024242401123047e-01,4.922523498535156250e-01,3.013080954551696777e-01,-3.684203028678894043e-01,7.138805985450744629e-01
-3.253231942653656006e-01,-9.934334456920623779e-02,2.393759638071060181e-01,2.238481640815734863e-01,-6.910775899887084961e-01,4.708053171634674072e-01,3.008623719215393066e-01,-3.789490163326263428e-01,6.778850555419921875e-01
